t,spec_uid,uid,suite,task_id,seed,base_idx,w,noise_seed,cluster,is_novel_injection,lifecycle_state,executor,decision_reason,outcome,steps,bc_pool,sigma_k,phi_k,p_ge_tau,tau,wall_s,ledger,episode,cluster_id,cold_start,initial_state_id,episode_seed,observation_noise_seed,perturbation_width,controller,state_before,state_after,B_k_size,training_triggered,training_round,probe_triggered,probe_success_count,probe_failure_count,tau_k,habit_fired,habit_success,teacher_used,teacher_success,demotion,rematuration,transition_to_X,episode_success,VLA_calls,habit_calls,episode_latency,wall_clock_time,policy_version,probe_rounds,ineligible,shadow_jur_score,shadow_jur_q,shadow_jur_accept,aci_fired,aci_fired_fail,aci_empirical_risk,retrain_n,retrain_probe_round,retrain_passed,retrain_train_wall_s,retrain_formation_wall_s,retrain_probe_habit_calls,retrain_bc_pool_at_trigger,ledger_update_source,ledger_update_success
3243,237730cf7ded36d6,237730cf7ded36d6,libero_goal,5,2,3,0.01,8003243,libero_goal_task5,False,X,vla,habit_ineligible,success,109,125,22.5,2.5,0.8625,0.8,4.92,operational,3243,libero_goal_task5,False,3,93243,8003243,0.01,vla,X,X,125,False,2,False,,,0.8,False,,True,True,False,False,False,True,14,0,4.915,2026-08-31 13:32:21,2,2,True,5.244,6.344,True,0,0,0.0,,,,,,,,teacher,True
3244,40f42c348daf53fc,40f42c348daf53fc,libero_spatial,9,2,4,0.01,9003244,libero_spatial_task9,True,I,vla,immature,success,114,39,13.0,7.0,0.0431,0.8,13.74,operational,3244,libero_spatial_task9,True,4,103244,9003244,0.01,vla,I,I,39,False,1,False,,,0.8,False,,True,True,False,False,False,True,15,0,13.739,2026-08-31 13:32:28,1,1,False,,,,0,0,0.0,,,,,,,,teacher,True
3245,702494a6ae2879c8,702494a6ae2879c8,libero_object,5,2,5,0.01,8003245,libero_object_task5,False,M,habit,fire,success,121,80,58.75,1.5,0.9999,0.8,2.71,operational,3245,libero_object_task5,False,5,93245,8003245,0.01,habit,M,M,80,False,2,False,,,0.8,True,True,False,,False,False,False,True,0,16,2.714,2026-08-31 13:32:41,2,2,False,6.736,7.184,True,36,1,0.0278,,,,,,,,fire,True
3246,3795f776c3833277,3795f776c3833277,libero_goal,3,2,6,0.01,8003246,libero_goal_task3,False,X,vla,habit_ineligible,success,172,106,18.75,6.5,0.1381,0.816,14.3,operational,3246,libero_goal_task3,False,6,93246,8003246,0.01,vla,X,X,106,False,2,False,,,0.816,False,,True,True,False,False,False,True,22,0,14.298,2026-08-31 13:32:45,2,2,True,4.93,6.157,True,1,1,1.0,,,,,,,,teacher,True
3247,4684dfd145e92e02,4684dfd145e92e02,libero_object,4,2,7,0.01,8003247,libero_object_task4,False,M,habit,fire,success,132,20,115.0,0.0,1.0,0.8,4.08,operational,3247,libero_object_task4,False,7,93247,8003247,0.01,habit,M,M,20,False,1,False,,,0.8,True,True,False,,False,False,False,True,0,17,4.08,2026-08-31 13:33:01,1,1,False,4.842,6.7,True,95,0,0.0,,,,,,,,fire,True
3248,9b17a2784b1785d2,9b17a2784b1785d2,libero_object,5,2,8,0.01,8003248,libero_object_task5,False,M,habit,fire,success,120,80,59.75,1.5,1.0,0.8,2.66,operational,3248,libero_object_task5,False,8,93248,8003248,0.01,habit,M,M,80,False,2,False,,,0.8,True,True,False,,False,False,False,True,0,15,2.659,2026-08-31 13:33:05,2,2,False,4.704,7.184,True,37,1,0.027,,,,,,,,fire,True
3249,4da0fb30da5b24ff,4da0fb30da5b24ff,libero_goal,5,2,9,0.01,8003249,libero_goal_task5,False,X,vla,habit_ineligible,success,192,126,22.5,2.5,0.8625,0.8,6.54,operational,3249,libero_goal_task5,False,9,93249,8003249,0.01,vla,X,X,126,False,2,False,,,0.8,False,,True,True,False,False,False,True,24,0,6.538,2026-08-31 13:33:09,2,2,True,5.169,6.344,True,0,0,0.0,,,,,,,,teacher,True
3250,7eef3d5fb2b4358b,7eef3d5fb2b4358b,libero_object,2,2,10,0.01,8003250,libero_object_task2,False,M,habit,fire,success,111,20,114.0,3.0,1.0,0.8,4.13,operational,3250,libero_object_task2,False,10,93250,8003250,0.01,habit,M,M,20,False,1,False,,,0.8,True,True,False,,False,False,False,True,0,14,4.126,2026-08-31 13:33:17,1,1,False,7.464,7.286,False,97,3,0.0309,,,,,,,,fire,True
3251,15c792e2b2e159a4,15c792e2b2e159a4,libero_goal,1,2,11,0.01,8003251,libero_goal_task1,False,M,habit,fire,success,90,20,110.0,5.0,1.0,0.8,3.89,operational,3251,libero_goal_task1,False,11,93251,8003251,0.01,habit,M,M,20,False,1,False,,,0.8,True,True,False,,False,False,False,True,0,12,3.887,2026-08-31 13:33:23,1,1,False,5.019,6.561,True,95,5,0.0526,,,,,,,,fire,True
3252,af978d45908425f1,af978d45908425f1,libero_object,8,2,12,0.01,8003252,libero_object_task8,False,M,habit,fire,success,135,20,116.0,4.0,1.0,0.8,2.75,operational,3252,libero_object_task8,False,12,93252,8003252,0.01,habit,M,M,20,False,1,False,,,0.8,True,True,False,,False,False,False,True,0,17,2.753,2026-08-31 13:33:27,1,1,False,4.538,7.012,True,100,4,0.04,,,,,,,,fire,True
3253,52070e2c7272e95e,52070e2c7272e95e,libero_object,4,2,13,0.01,8003253,libero_object_task4,False,M,habit,fire,success,128,20,116.0,0.0,1.0,0.8,4.01,operational,3253,libero_object_task4,False,13,93253,8003253,0.01,habit,M,M,20,False,1,False,,,0.8,True,True,False,,False,False,False,True,0,16,4.012,2026-08-31 13:33:31,1,1,False,6.612,6.7,True,96,0,0.0,,,,,,,,fire,True
3254,5c4442808f2a7f89,5c4442808f2a7f89,libero_goal,9,2,14,0.01,8003254,libero_goal_task9,False,X,vla,habit_ineligible,success,163,102,22.0,3.0,0.7932,0.8,6.0,operational,3254,libero_goal_task9,False,14,93254,8003254,0.01,vla,X,X,102,False,2,False,,,0.8,False,,True,True,False,False,False,True,21,0,5.997,2026-08-31 13:33:36,2,2,True,5.748,7.553,True,0,0,0.0,,,,,,,,teacher,True
3255,623eeeb795fb0593,623eeeb795fb0593,libero_object,8,2,15,0.01,8003255,libero_object_task8,False,M,habit,fire,success,139,20,117.0,4.0,1.0,0.8,2.73,operational,3255,libero_object_task8,False,15,93255,8003255,0.01,habit,M,M,20,False,1,False,,,0.8,True,True,False,,False,False,False,True,0,18,2.729,2026-08-31 13:33:42,1,1,False,4.873,7.012,True,101,4,0.0396,,,,,,,,fire,True
3256,baf43f9c443c1eee,baf43f9c443c1eee,libero_goal,1,2,16,0.01,8003256,libero_goal_task1,False,M,habit,fire,success,84,20,111.0,5.0,1.0,0.8,3.86,operational,3256,libero_goal_task1,False,16,93256,8003256,0.01,habit,M,M,20,False,1,False,,,0.8,True,True,False,,False,False,False,True,0,11,3.863,2026-08-31 13:33:46,1,1,False,5.596,6.561,True,96,5,0.0521,,,,,,,,fire,True
3257,2f223265c52429e1,2f223265c52429e1,libero_spatial,1,2,17,0.01,8003257,libero_spatial_task1,False,M,habit,fire,success,105,80,57.25,2.75,0.9994,0.8,4.86,operational,3257,libero_spatial_task1,False,17,93257,8003257,0.01,habit,M,M,80,False,2,False,,,0.8,True,True,False,,False,False,False,True,0,14,4.859,2026-08-31 13:33:52,2,2,False,5.05,6.402,True,35,1,0.0286,,,,,,,,fire,True
3258,df4434301a519613,df4434301a519613,libero_spatial,2,2,18,0.01,9003258,libero_spatial_task2,True,M,habit,fire,success,110,20,37.0,1.0,0.9982,0.8,4.85,operational,3258,libero_spatial_task2,True,18,103258,9003258,0.01,habit,M,M,20,False,1,False,,,0.8,True,True,False,,False,False,False,True,0,14,4.85,2026-08-31 13:33:58,1,1,False,,,,18,0,0.0,,,,,,,,fire,True
3259,b2623150f71890bf,b2623150f71890bf,libero_goal,9,2,19,0.01,8003259,libero_goal_task9,False,X,vla,habit_ineligible,success,168,103,22.0,3.0,0.7932,0.8,5.98,operational,3259,libero_goal_task9,False,19,93259,8003259,0.01,vla,X,X,103,False,2,False,,,0.8,False,,True,True,False,False,False,True,21,0,5.975,2026-08-31 13:34:05,2,2,True,5.925,7.553,True,0,0,0.0,,,,,,,,teacher,True
3260,2b9c3f523bc50de4,2b9c3f523bc50de4,libero_object,4,2,20,0.01,8003260,libero_object_task4,False,M,habit,fire,success,138,20,117.0,0.0,1.0,0.8,4.0,operational,3260,libero_object_task4,False,20,93260,8003260,0.01,habit,M,M,20,False,1,False,,,0.8,True,True,False,,False,False,False,True,0,18,4.001,2026-08-31 13:34:12,1,1,False,4.616,6.7,True,97,0,0.0,,,,,,,,fire,True
3261,57974e9537e7c29e,57974e9537e7c29e,libero_object,9,2,21,0.01,8003261,libero_object_task9,False,M,habit,fire,success,119,20,106.0,7.0,1.0,0.8,3.96,operational,3261,libero_object_task9,False,21,93261,8003261,0.01,habit,M,M,20,False,1,False,,,0.8,True,True,False,,False,False,False,True,0,15,3.964,2026-08-31 13:34:17,1,1,False,5.425,6.215,True,93,7,0.0753,,,,,,,,fire,True
3262,dd39eff926acbc97,dd39eff926acbc97,libero_goal,5,2,22,0.01,8003262,libero_goal_task5,False,X,vla,habit_ineligible,success,113,127,22.5,2.5,0.8625,0.8,5.0,operational,3262,libero_goal_task5,False,22,93262,8003262,0.01,vla,X,X,127,False,2,False,,,0.8,False,,True,True,False,False,False,True,15,0,5.003,2026-08-31 13:34:23,2,2,True,4.038,6.344,True,0,0,0.0,,,,,,,,teacher,True
3263,fad5e819fbe97cd2,fad5e819fbe97cd2,libero_spatial,0,2,23,0.01,8003263,libero_spatial_task0,False,X,vla,habit_ineligible,success,74,113,22.5,2.5,0.8625,0.8,12.73,operational,3263,libero_spatial_task0,False,23,93263,8003263,0.01,vla,X,X,113,False,2,False,,,0.8,False,,True,True,False,False,False,True,10,0,12.731,2026-08-31 13:34:29,2,2,True,4.523,6.735,True,0,0,0.0,,,,,,,,teacher,True
3264,8c66e47f0fcf19fe,8c66e47f0fcf19fe,libero_spatial,3,2,24,0.01,9003264,libero_spatial_task3,True,M,habit,fire,success,90,20,40.0,1.0,0.999,0.8,4.75,operational,3264,libero_spatial_task3,True,24,103264,9003264,0.01,habit,M,M,20,False,1,False,,,0.8,True,True,False,,False,False,False,True,0,12,4.753,2026-08-31 13:34:44,1,1,False,,,,21,1,0.0476,,,,,,,,fire,True
3265,438c7fe72deac5c1,438c7fe72deac5c1,libero_spatial,0,2,25,0.01,8003265,libero_spatial_task0,False,X,vla,habit_ineligible,success,76,114,22.5,2.5,0.8625,0.8,5.05,operational,3265,libero_spatial_task0,False,25,93265,8003265,0.01,vla,X,X,114,False,2,False,,,0.8,False,,True,True,False,False,False,True,10,0,5.051,2026-08-31 13:34:50,2,2,True,6.289,6.735,True,0,0,0.0,,,,,,,,teacher,True
3266,74316f0c629b6b51,74316f0c629b6b51,libero_goal,8,2,26,0.01,8003266,libero_goal_task8,False,M,habit,fire,success,73,20,115.0,3.0,1.0,0.8,3.72,operational,3266,libero_goal_task8,False,26,93266,8003266,0.01,habit,M,M,20,False,1,False,,,0.8,True,True,False,,False,False,False,True,0,10,3.719,2026-08-31 13:34:57,1,1,False,5.899,6.892,True,98,3,0.0306,,,,,,,,fire,True
3267,c9c5caabb8573fdf,c9c5caabb8573fdf,libero_object,0,2,27,0.01,8003267,libero_object_task0,False,M,habit,fire,success,143,80,64.5,0.5,1.0,0.8,4.47,operational,3267,libero_object_task0,False,27,93267,8003267,0.01,habit,M,M,80,False,2,False,,,0.8,True,True,False,,False,False,False,True,0,18,4.471,2026-08-31 13:35:02,2,2,False,5.857,7.11,True,40,0,0.0,,,,,,,,fire,True
3268,fb351cbfa86a47c7,fb351cbfa86a47c7,libero_10,2,2,28,0.01,8003268,libero_10_task2,False,M,habit,fire,success,223,20,108.0,6.0,1.0,0.8,3.42,operational,3268,libero_10_task2,False,28,93268,8003268,0.01,habit,M,M,20,False,1,False,,,0.8,True,True,False,,False,False,False,True,0,28,3.418,2026-08-31 13:35:07,1,1,False,5.228,7.548,True,94,5,0.0532,,,,,,,,fire,True
3269,c6b210ef182f4c13,c6b210ef182f4c13,libero_goal,1,2,29,0.01,8003269,libero_goal_task1,False,M,habit,fire,success,81,20,112.0,5.0,1.0,0.8,3.74,operational,3269,libero_goal_task1,False,29,93269,8003269,0.01,habit,M,M,20,False,1,False,,,0.8,True,True,False,,False,False,False,True,0,11,3.735,2026-08-31 13:35:12,1,1,False,7.199,6.561,False,97,5,0.0515,,,,,,,,fire,True
3270,a30df5a177636102,a30df5a177636102,libero_spatial,2,2,30,0.01,9003270,libero_spatial_task2,True,M,habit,fire,success,93,20,38.0,1.0,0.9985,0.8,4.62,operational,3270,libero_spatial_task2,True,30,103270,9003270,0.01,habit,M,M,20,False,1,False,,,0.8,True,True,False,,False,False,False,True,0,12,4.616,2026-08-31 13:35:17,1,1,False,,,,19,0,0.0,,,,,,,,fire,True
3271,a1338a25a726378b,a1338a25a726378b,libero_goal,1,2,31,0.01,8003271,libero_goal_task1,False,M,habit,fire,success,81,20,113.0,5.0,1.0,0.8,3.73,operational,3271,libero_goal_task1,False,31,93271,8003271,0.01,habit,M,M,20,False,1,False,,,0.8,True,True,False,,False,False,False,True,0,11,3.727,2026-08-31 13:35:23,1,1,False,5.915,6.561,True,98,5,0.051,,,,,,,,fire,True
3272,b9a44edf1c38c6eb,b9a44edf1c38c6eb,libero_object,9,2,32,0.01,8003272,libero_object_task9,False,M,habit,fire,success,111,20,107.0,7.0,1.0,0.8,3.93,operational,3272,libero_object_task9,False,32,93272,8003272,0.01,habit,M,M,20,False,1,False,,,0.8,True,True,False,,False,False,False,True,0,14,3.931,2026-08-31 13:35:28,1,1,False,5.352,6.215,True,94,7,0.0745,,,,,,,,fire,True
3273,c0ce0b5917900782,c0ce0b5917900782,libero_goal,1,2,33,0.01,8003273,libero_goal_task1,False,M,habit,fire,success,91,20,114.0,5.0,1.0,0.8,3.93,operational,3273,libero_goal_task1,False,33,93273,8003273,0.01,habit,M,M,20,False,1,False,,,0.8,True,True,False,,False,False,False,True,0,12,3.925,2026-08-31 13:35:34,1,1,False,5.468,6.561,True,99,5,0.0505,,,,,,,,fire,True
3274,cfae1d3ee75b1766,cfae1d3ee75b1766,libero_goal,4,2,34,0.01,8003274,libero_goal_task4,False,M,habit,fire,fail,300,20,109.0,8.0,0.9997,0.816,4.07,operational,3274,libero_goal_task4,False,34,93274,8003274,0.01,habit,M,M,20,False,1,False,,,0.816,True,False,False,,False,False,False,False,0,38,4.071,2026-08-31 13:35:38,1,1,False,5.808,6.268,True,97,7,0.0722,,,,,,,,fire,False
3275,ce61a0d24eb244fc,ce61a0d24eb244fc,libero_spatial,5,2,35,0.01,9003275,libero_spatial_task5,True,I,vla,immature,success,102,34,9.0,11.0,0.0002,0.8,5.6,operational,3275,libero_spatial_task5,True,35,103275,9003275,0.01,vla,I,I,34,False,1,False,,,0.8,False,,True,True,False,False,False,True,13,0,5.601,2026-08-31 13:35:43,1,1,False,,,,0,0,0.0,,,,,,,,teacher,True
3276,1e9974f925587f2a,1e9974f925587f2a,libero_object,5,2,36,0.01,8003276,libero_object_task5,False,M,habit,fire,success,110,80,60.75,1.5,1.0,0.8,2.53,operational,3276,libero_object_task5,False,36,93276,8003276,0.01,habit,M,M,80,False,2,False,,,0.8,True,True,False,,False,False,False,True,0,14,2.526,2026-08-31 13:35:49,2,2,False,4.95,7.184,True,38,1,0.0263,,,,,,,,fire,True
3277,933d003cff39aeed,933d003cff39aeed,libero_object,7,2,37,0.01,8003277,libero_object_task7,False,X,vla,habit_ineligible,success,127,113,22.0,3.0,0.7932,0.8,19.89,operational,3277,libero_object_task7,False,37,93277,8003277,0.01,vla,X,X,113,False,2,False,,,0.8,False,,True,True,False,False,False,True,16,0,19.886,2026-08-31 13:35:53,2,2,True,6.578,7.127,True,0,0,0.0,,,,,,,,teacher,True
3278,6629f1d29a4bc4d7,6629f1d29a4bc4d7,libero_10,0,2,38,0.01,8003278,libero_10_task0,False,X,vla,habit_ineligible,success,274,105,14.5,10.5,0.0044,0.8,17.94,operational,3278,libero_10_task0,False,38,93278,8003278,0.01,vla,X,X,105,False,2,False,,,0.8,False,,True,True,False,False,False,True,35,0,17.941,2026-08-31 13:36:15,2,2,True,6.038,8.231,True,0,0,0.0,,,,,,,,teacher,True
3279,b95a3e5fea12c847,b95a3e5fea12c847,libero_spatial,5,2,39,0.01,9003279,libero_spatial_task5,True,I,vla,immature,fail,220,34,9.0,11.0,0.0002,0.8,16.19,operational,3279,libero_spatial_task5,True,39,103279,9003279,0.01,vla,I,I,34,False,1,False,,,0.8,False,,True,False,False,False,False,False,28,0,16.193,2026-08-31 13:36:34,1,1,False,,,,0,0,0.0,,,,,,,,teacher,False
3280,490e96fa5432fa56,490e96fa5432fa56,libero_object,2,2,0,0.01,8003280,libero_object_task2,False,M,habit,fire,success,113,20,115.0,3.0,1.0,0.8,3.97,operational,3280,libero_object_task2,False,0,93280,8003280,0.01,habit,M,M,20,False,1,False,,,0.8,True,True,False,,False,False,False,True,0,15,3.973,2026-08-31 13:36:52,1,1,False,4.803,7.286,True,98,3,0.0306,,,,,,,,fire,True
3281,85c51def66cbbead,85c51def66cbbead,libero_goal,2,2,1,0.01,8003281,libero_goal_task2,False,M,habit,fire,success,90,20,111.0,2.0,1.0,0.8,3.95,operational,3281,libero_goal_task2,False,1,93281,8003281,0.01,habit,M,M,20,False,1,False,,,0.8,True,True,False,,False,False,False,True,0,12,3.947,2026-08-31 13:36:57,1,1,False,5.304,7.593,True,93,2,0.0215,,,,,,,,fire,True
3282,566b009b0d37211b,566b009b0d37211b,libero_goal,4,2,2,0.01,8003282,libero_goal_task4,False,M,habit,fire,success,80,20,110.0,8.0,0.9998,0.812,2.48,operational,3282,libero_goal_task4,False,2,93282,8003282,0.01,habit,M,M,20,False,1,False,,,0.812,True,True,False,,False,False,False,True,0,10,2.485,2026-08-31 13:37:01,1,1,False,6.542,6.268,False,98,7,0.0714,,,,,,,,fire,True
3283,eaa54ad288bcce3b,eaa54ad288bcce3b,libero_object,6,2,3,0.01,8003283,libero_object_task6,False,X,vla,habit_ineligible,success,149,118,22.0,3.0,0.7932,0.8,15.38,operational,3283,libero_object_task6,False,3,93283,8003283,0.01,vla,X,X,118,False,2,False,,,0.8,False,,True,True,False,False,False,True,19,0,15.376,2026-08-31 13:37:05,2,2,True,5.833,7.821,True,0,0,0.0,,,,,,,,teacher,True
3284,3be45c44289780ea,3be45c44289780ea,libero_object,7,2,4,0.01,8003284,libero_object_task7,False,X,vla,habit_ineligible,success,127,114,22.0,3.0,0.7932,0.8,5.0,operational,3284,libero_object_task7,False,4,93284,8003284,0.01,vla,X,X,114,False,2,False,,,0.8,False,,True,True,False,False,False,True,16,0,5.002,2026-08-31 13:37:22,2,2,True,5.272,7.127,True,0,0,0.0,,,,,,,,teacher,True
3285,c5671a4fa47fb23a,c5671a4fa47fb23a,libero_object,8,2,5,0.01,8003285,libero_object_task8,False,M,habit,fire,success,145,20,118.0,4.0,1.0,0.8,2.76,operational,3285,libero_object_task8,False,5,93285,8003285,0.01,habit,M,M,20,False,1,False,,,0.8,True,True,False,,False,False,False,True,0,19,2.755,2026-08-31 13:37:27,1,1,False,4.305,7.012,True,102,4,0.0392,,,,,,,,fire,True
3286,cf8dcbb368177667,cf8dcbb368177667,libero_goal,2,2,6,0.01,8003286,libero_goal_task2,False,M,habit,fire,success,85,20,112.0,2.0,1.0,0.8,3.85,operational,3286,libero_goal_task2,False,6,93286,8003286,0.01,habit,M,M,20,False,1,False,,,0.8,True,True,False,,False,False,False,True,0,11,3.855,2026-08-31 13:37:31,1,1,False,4.462,7.593,True,94,2,0.0213,,,,,,,,fire,True
3287,9682f2bdefd05e38,9682f2bdefd05e38,libero_object,9,2,7,0.01,8003287,libero_object_task9,False,M,habit,fire,success,115,20,108.0,7.0,1.0,0.8,3.97,operational,3287,libero_object_task9,False,7,93287,8003287,0.01,habit,M,M,20,False,1,False,,,0.8,True,True,False,,False,False,False,True,0,15,3.969,2026-08-31 13:37:36,1,1,False,5.75,6.215,True,95,7,0.0737,,,,,,,,fire,True
3288,b0ce3713b56f7d0b,b0ce3713b56f7d0b,libero_object,2,2,8,0.01,8003288,libero_object_task2,False,M,habit,fire,success,108,20,116.0,3.0,1.0,0.8,3.85,operational,3288,libero_object_task2,False,8,93288,8003288,0.01,habit,M,M,20,False,1,False,,,0.8,True,True,False,,False,False,False,True,0,14,3.85,2026-08-31 13:37:41,1,1,False,4.724,7.286,True,99,3,0.0303,,,,,,,,fire,True
3289,27add8cc2f4ac8e4,27add8cc2f4ac8e4,libero_spatial,1,2,9,0.01,8003289,libero_spatial_task1,False,M,habit,fire,success,108,80,58.25,2.75,0.9995,0.8,4.83,operational,3289,libero_spatial_task1,False,9,93289,8003289,0.01,habit,M,M,80,False,2,False,,,0.8,True,True,False,,False,False,False,True,0,14,4.832,2026-08-31 13:37:47,2,2,False,6.303,6.402,True,36,1,0.0278,,,,,,,,fire,True
3290,14b3e5b47041e048,14b3e5b47041e048,libero_object,1,2,10,0.01,8003290,libero_object_task1,False,X,vla,habit_ineligible,success,129,121,22.75,2.25,0.8913,0.8,5.14,operational,3290,libero_object_task1,False,10,93290,8003290,0.01,vla,X,X,121,False,2,False,,,0.8,False,,True,True,False,False,False,True,17,0,5.135,2026-08-31 13:37:53,2,2,True,5.161,6.242,True,0,0,0.0,,,,,,,,teacher,True
3291,1e2d838fd896a6f4,1e2d838fd896a6f4,libero_goal,8,2,11,0.01,8003291,libero_goal_task8,False,M,habit,fire,success,72,20,116.0,3.0,1.0,0.8,3.77,operational,3291,libero_goal_task8,False,11,93291,8003291,0.01,habit,M,M,20,False,1,False,,,0.8,True,True,False,,False,False,False,True,0,9,3.771,2026-08-31 13:37:59,1,1,False,5.855,6.892,True,99,3,0.0303,,,,,,,,fire,True
3292,36e40bd49989ecdc,36e40bd49989ecdc,libero_object,5,2,12,0.01,8003292,libero_object_task5,False,M,habit,fire,success,119,80,61.75,1.5,1.0,0.8,2.93,operational,3292,libero_object_task5,False,12,93292,8003292,0.01,habit,M,M,80,False,2,False,,,0.8,True,True,False,,False,False,False,True,0,15,2.931,2026-08-31 13:38:03,2,2,False,4.086,7.184,True,39,1,0.0256,,,,,,,,fire,True
3293,0b4e746520b9a358,0b4e746520b9a358,libero_object,6,2,13,0.01,8003293,libero_object_task6,False,X,vla,habit_ineligible,success,152,119,22.0,3.0,0.7932,0.8,5.53,operational,3293,libero_object_task6,False,13,93293,8003293,0.01,vla,X,X,119,False,2,False,,,0.8,False,,True,True,False,False,False,True,19,0,5.533,2026-08-31 13:38:08,2,2,True,4.82,7.821,True,0,0,0.0,,,,,,,,teacher,True
3294,32b2b0ee29412811,32b2b0ee29412811,libero_goal,0,2,14,0.01,8003294,libero_goal_task0,False,M,habit,fire,success,119,80,58.5,1.5,0.9999,0.8,2.83,operational,3294,libero_goal_task0,False,14,93294,8003294,0.01,habit,M,M,80,False,2,False,,,0.8,True,True,False,,False,False,False,True,0,15,2.827,2026-08-31 13:38:13,2,2,False,5.249,6.126,True,35,0,0.0,,,,,,,,fire,True
3295,9f0385b52785f686,9f0385b52785f686,libero_object,8,2,15,0.01,8003295,libero_object_task8,False,M,habit,fire,success,145,20,119.0,4.0,1.0,0.8,2.79,operational,3295,libero_object_task8,False,15,93295,8003295,0.01,habit,M,M,20,False,1,False,,,0.8,True,True,False,,False,False,False,True,0,19,2.786,2026-08-31 13:38:16,1,1,False,5.555,7.012,True,103,4,0.0388,,,,,,,,fire,True
3296,78e57dcf08a2264b,78e57dcf08a2264b,libero_spatial,1,2,16,0.01,8003296,libero_spatial_task1,False,M,habit,fire,success,105,80,59.25,2.75,0.9996,0.8,4.83,operational,3296,libero_spatial_task1,False,16,93296,8003296,0.01,habit,M,M,80,False,2,False,,,0.8,True,True,False,,False,False,False,True,0,14,4.831,2026-08-31 13:38:20,2,2,False,5.229,6.402,True,37,1,0.027,,,,,,,,fire,True
3297,730e60d00bd1da8f,730e60d00bd1da8f,libero_goal,4,2,17,0.01,8003297,libero_goal_task4,False,M,habit,fire,success,85,20,111.0,8.0,0.9999,0.808,2.44,operational,3297,libero_goal_task4,False,17,93297,8003297,0.01,habit,M,M,20,False,1,False,,,0.808,True,True,False,,False,False,False,True,0,11,2.443,2026-08-31 13:38:25,1,1,False,5.748,6.268,True,99,7,0.0707,,,,,,,,fire,True
3298,e47bdcbc399e07f8,e47bdcbc399e07f8,libero_object,2,2,18,0.01,8003298,libero_object_task2,False,M,habit,fire,success,114,20,117.0,3.0,1.0,0.8,3.99,operational,3298,libero_object_task2,False,18,93298,8003298,0.01,habit,M,M,20,False,1,False,,,0.8,True,True,False,,False,False,False,True,0,15,3.993,2026-08-31 13:38:29,1,1,False,5.911,7.286,True,100,3,0.03,,,,,,,,fire,True
3299,6f78a68a6d8053c4,6f78a68a6d8053c4,libero_10,5,2,19,0.01,8003299,libero_10_task5,False,M,habit,fire,success,179,80,57.25,1.75,0.9999,0.8,4.04,operational,3299,libero_10_task5,False,19,93299,8003299,0.01,habit,M,M,80,False,2,False,,,0.8,True,True,False,,False,False,False,True,0,23,4.042,2026-08-31 13:38:34,2,2,False,4.752,6.98,True,34,0,0.0,,,,,,,,fire,True
3300,a0f7e3567c4b1bdc,a0f7e3567c4b1bdc,libero_goal,4,2,20,0.01,8003300,libero_goal_task4,False,M,habit,fire,success,81,20,112.0,8.0,0.9999,0.804,2.45,operational,3300,libero_goal_task4,False,20,93300,8003300,0.01,habit,M,M,20,False,1,False,,,0.804,True,True,False,,False,False,False,True,0,11,2.448,2026-08-31 13:38:38,1,1,False,5.734,6.268,True,100,7,0.07,,,,,,,,fire,True
3301,5bc9d243d3f08217,5bc9d243d3f08217,libero_object,7,2,21,0.01,8003301,libero_object_task7,False,X,vla,habit_ineligible,fail,280,114,22.0,3.0,0.7932,0.8,7.53,operational,3301,libero_object_task7,False,21,93301,8003301,0.01,vla,X,X,114,False,2,False,,,0.8,False,,True,False,False,False,False,False,35,0,7.528,2026-08-31 13:38:42,2,2,True,4.78,7.127,True,0,0,0.0,,,,,,,,teacher,False
